GeneID	GSM7510191	GSM7510192	GSM7510193	GSM7510194	GSM7510195	GSM7510196	GSM7510197	GSM7510198	GSM7510199	GSM7510200	GSM7510201	GSM7510202
27123	0	0	0.2002	0	0.08973	0	0.02374	0.02474	0.06385	0	0	0.02724
102725220	0	0	0	0	0	0	0	0	0	0	0	0
105377358	0	0	0	0	0.0301	0.0249	0.02389	0.02489	0.03213	0.184	0	0
105377357	0	0	0	0	0.07532	0	0	0.06229	0	0	0	0
9061	37.65	26.34	32.7	45.15	39.84	49.22	34.61	34.02	48	51.78	36.38	41.63
166929	6.696	1.855	2.606	6.363	5.518	6.763	5.611	5.478	3.038	3.258	3.855	4.767
101929595	0.1886	0.2183	0.2603	0.2007	0.3112	0.1287	0.06175	0.1287	0.2906	0.2774	0.3768	0.2125
107986298	1.512	0.4374	0.656	1.545	1.123	1.548	1.114	1.393	0.6656	0.5402	0.8306	1.278
113612	2.877	2.862	4.313	2.596	2.516	1.894	1.691	1.781	3.846	3.58	4.172	4.252
107986299	0.1036	0.2397	0.7351	0	0	0	0.1017	0	0.1368	0	0	0.1167
3033	40.57	35.36	41.43	57.48	57.43	58.71	45.08	44.6	76.93	75.04	53.58	59.46
51176	2.183	2.674	1.873	8.087	7.546	1.686	1.345	2.606	6.075	5.207	6.444	5.521
641518	0.2666	0.7712	0.7886	1.645	1.429	0.864	0.6546	1.319	1.174	1.569	1.531	1.502
107986300	0	0	0	0	0	0	0	0	0	0	0	0
285456	0	0	0.0554	0	0.05794	0.07188	0.02299	0.09583	0.06183	0.1181	0	0
101929621	0	0	0	0	0	0	0	0	0	0	0	0
6164	335.6	329.7	376.9	601.1	597.5	500.5	704	429.8	340.4	432.8	429.2	505.6
58505	129.8	106.7	113.2	207.2	194	246.4	298.4	151.1	137.7	185.8	128.2	183.4
105377359	0	0.02595	0.0796	0.1718	0.222	0.0459	0.0881	0	0.02961	0.2262	0.2352	0.2274
107986234	0	0	0	0	0	0	0	0	0	0	0	0
64850	0.03229	0	0	0.04122	0	0	0	0.03304	0	0.285	0	0.03637
84570	0.01308	0.007569	0.01548	0.0167	0.008094	0.006695	0.01927	0	0.04319	0.0165	0.0196	0
645078	0	0	0	0	0	0	0	0.2316	0.1196	0.1142	0	0
100533182	0.5539	0.9613	0.1092	0.2357	0.3426	1.323	1.269	1.322	0.8532	1.746	0.5531	0.624
10427	5.351	4.604	4.814	9.853	6.844	4.797	2.798	5.197	8.678	10.07	6.254	9.271
693161	0	0	0	0	0	0	0	0	0	0	0	0
55013	13.77	16.17	18.19	28.73	28.22	23.7	20.75	13.28	21.62	18.74	31.2	31.18
107986302	0	0	0.1094	0	0	0.03153	0.06052	0	0	0.03885	0	0.03471
839	8.435	16.26	17.78	15.67	12.57	7.525	11.36	9.293	20.49	21.68	19.36	15.59
81579	5.078	6.424	6.668	12.69	11.02	7.379	6.4	5.352	11.76	13.68	10.95	13.77
3426	2.797	1.827	2.18	7.939	5.414	2.828	3.425	3.939	4.735	5.434	3.204	6.116
54433	43.8	43.47	47.73	72.54	84.34	78.02	68.26	57.62	66.59	66.87	61.95	65.81
10692	0	0	0	0	0.06022	0.1992	0	0	0.06427	0	0	0
345193	0	0	0	0	0	0.02324	0	0	0	0	0	0.05117
1950	0.3984	0.7434	0.5625	0.3937	0.9221	0.4076	0.2398	0.263	0.6448	0.972	0.1155	0.2171
79071	3.398	3.887	5.67	9.039	7.209	4.019	4.999	1.679	6.005	7.476	8.341	9.693
107986303	1.893	2.788	2.782	2.197	2.91	3.053	4.056	0.9391	3.257	3.544	2.32	4.33
105377362	0	0	0	0	0	0	0.04181	0	0	0	0	0
2028	0.03863	0	0.03046	0	0.04779	0.03953	0.1264	0	0	0	0.01929	0.08703
110231149	0.1062	0	0	0	0	0	0.2085	0.1086	0	0.1339	0.1591	0.2392
105377363	0	0	0	0	0	0	0	0	0	0	0	0
5308	1.941	2.455	2.618	2.107	2.154	2.988	1.959	1.485	4.119	4.207	2.038	1.778
100126354	0	0	0	0	0	0	0	0	0	0	0	0
105377364	0	0	0	0	0	0	0	0	0	0	0	0
105377365	0	0	0	0	0	0	0	0	0	0	0	0
105377366	0	0	0	0	0	0	0	0	0	0	0	0
105377367	0	0	0	0.1551	0	0	0	0	0.1069	0.05104	0	0
105377369	0	0	0	0	0	0	0	0	0	0	0	0
105377370	0	0	0	0	0	0	0.943	0	0	0	0	0.2704
132720	2.268	1.537	1.335	3.418	2.632	3.68	2.737	1.686	1.807	2.368	3.397	3.781
55435	5.26	2.58	2.857	16.57	13.37	7.386	8.098	3.48	4.039	5.748	9.656	14.56
92610	4.881	5.205	5.874	11.11	9.609	6.58	6.335	3.778	9.331	11.37	11.22	11.76
80216	2.15	2.393	3.063	5.8	5.621	2.6	1.887	1.55	5.333	6.631	3.586	4.935
107986304	0	0	0.04533	0	0	0	0	0	0.0253	0	0.0287	0.02158
63973	0.308	0.1782	0	0.04914	0	0.07878	0	0.1575	0.4574	0.1456	0.4036	0
105377372	0.1441	0.1667	0	0	0	0	0	0	0.1903	0	0.4318	0
55345	0.3548	0.1557	0.3618	0.8902	0.6659	0.4507	0.4565	0.2128	0.4199	0.7865	0.8612	1.461
51574	2.469	5.955	5.078	13.26	9.793	4.7	13.26	3.684	5.455	8.408	5.635	11.57
109864269	3.541	7.579	5.655	16.5	10.73	5.798	21.21	7.427	6.779	12.28	5.834	15.16
442912	0	0	0	0	0	0	0	0	0	0	0	0
442896	0	0	0	0	0	0	0	0	0	0	0	0
407028	0	0	0	0	0	0	0	0	0	0	0	0
442895	0	0	0	0	0	0	0	0	0	0	0	0
442894	0	0	0	0	0	0	0	0	0	0	0	0
287	0.9918	1.404	1.401	2.728	2.02	1.439	1.047	1.03	2.065	2.631	1.486	2.118
102723896	0	0	0	0	0	0	0	0	0	0	0	0
105377373	0	0	0	0	0	0	0	0.1192	0	0	0	0
100302188	0	0	0	0	0	0	0	0	0	0	0	0
102465878	0	0	0	0	0	0	0	0	0	0	0	0
105377374	0.5938	0.2829	0.4751	0.4236	0.3889	0.2323	0.2401	0.2859	0.5073	0.9026	0.4447	0.6885
817	5.817	10.07	9.662	20.02	18.11	7.552	6.438	7.328	17.6	25.7	11.64	15.8
105377375	0	0.1435	0	0.09502	0	0.02539	0	0	0.09827	0	0	0.2795
79642	2.434	4.231	5.189	4.852	4.814	3.33	3.259	2.969	8.781	8.22	3.958	4.897
107986305	0.07073	0.08184	0.9204	0	0.175	0	0.1389	0.07237	0.5604	0.6242	0.106	0.6374
105377376	0	0	0	0	0	0	0	0	0	0	0	0
107986235	0	0	0	0	0.2986	0	0	0	0	0	0	0
105377378	0.3085	2.261	0.9733	0	0.3817	0.1052	0	0.1052	0	0.9076	0	0.2317
105377379	0	0	0	0	0	0	0	0	0	0	0	0
105377380	0	0	0	0	0	0	0	0	0	0	0	0
7368	3.776	2.894	2.35	9.508	6.931	5.369	3.68	3.94	5.999	8.315	6.231	7.641
693162	0	0	0	0	0	0	0	0	0	0	0	0
105377382	0	0	0	0	0	0	0	0	0	0	0	0
64579	0	0	0	0	0	0	0	0	0	0	0	0
105377383	0	0	0	0	0	0	0	0	0	0	0	0
100302290	0	0	0	0	0	0	0	0	0	0	0	0
105377384	0	0	0	0	0	0	0	0	0	0	0	0
105377385	0	0	0	0	0	0	0	0	0	0	0	0
107986306	0	0	0	0	0	0	0	0	0	0	0	0
105377387	0	0	0	0	0	0	0	0	0	0	0	0
105377388	0	0	0	0	0	0	0	0	0.0728	0	0	0
133022	0.1747	0.3537	0.3616	2.119	0.6483	0.8491	0.9863	0.4468	2.076	1.982	1.047	1.279
105377389	0	0	1.422	0.6138	0	0.246	0	0	0	0.1515	0	0
105377390	0	0.3029	0.7741	0	0.4858	0.2679	0	0.1339	1.383	0.495	0.3921	0.7372
103689918	0	0	0	0	0	0	0	0	0	0	0	0
102723914	0	0	0	0	0	0	0	0	0	0	0	0
105377391	0	0	0	0	0	0	0	0	0	0	0	0
9348	0.03249	0.06015	0.06919	0.04148	0.05628	0.0665	0.01914	0.02659	0.07722	0.172	0.01947	0.1537
107986307	0	0	0	0	0.4641	0.1919	0	0	0.4953	0.4729	0	0.2113
105377392	0	0	0	0	0	0	0	0	0	0	0	0
100093630	69.51	50.53	54.37	204.4	196.2	149.4	195.5	96.23	75.76	113.4	203.7	207.6
677809	2.023	5.462	10.37	29.27	21.69	5.521	13.24	7.59	6.233	10.2	21.21	26.59
8492	2.248	1.657	1.84	1.808	1.924	3.167	2.706	2.284	4.188	4.193	0.738	0.8672
105379403	0	0	0	0	0	0	0	0	0	0	0	0
645455	0.2443	0.5652	0.9632	1.351	1.007	0.25	0	0.2499	0.6451	1.437	0.4879	0.5503
729218	2.959	1.746	2.25	4.143	3.753	2.147	1.482	2.579	4.484	3.806	2.917	3.061
101929741	0.057	0	0.2023	0	0	0.1167	0.1119	0	0.07526	0	0.2561	0
57721	1.791	2.026	3.038	7.01	5.132	2.304	3.284	1.307	3.808	4.532	4.32	7.269
9871	28.44	18.51	17.37	26.81	24.26	44.29	23.84	38.18	38.8	38.68	16.67	19.63
171024	0.2261	0.02616	0.04814	0.09814	0.1007	0.1064	0.1155	0.1064	0.07762	0.1311	0.04742	0.09679
105377393	0	0	0	0	0	0	0	0	0	0	0	0
105377394	0	0	0	0	0	0	0	0	0	0	0	0
102723967	0	0	0	0	0	0	0	0	0	0	0	0
105377395	0	0	0	0	0	0	0	0	0	0	0	0
51778	0.8485	0.6442	0.5959	0.3046	0.0656	5.318	6.587	0.5426	2.136	2.808	0.07943	0.0896
105379404	0.4942	0.3176	0.3897	0.1402	0.06793	2.528	2.804	0.05618	0.87	1.523	0	0.1856
101929762	0.04618	0	0	0.05896	0	0	0.136	0	0	0	0.4842	0.104
54532	2.93	1.716	1.398	8.298	6.072	3.134	3.434	1.518	2.914	3.329	4.552	8.137
401152	60.47	42.3	45.69	45.46	43.94	61.3	66.47	96.89	49.26	61.71	53.65	69.46
2169	0.03969	0	0	0	0	0.08123	0	0	0	0	0	0
107986193	0	0.1052	0	0	0	0.1861	0	0	0	0	0.1362	0
401149	0.5318	0.6789	0.5857	0.4214	0.6805	0.3378	0.3781	0.3377	0.92	0.5548	0.7416	0.5577
107983979	0.3776	0.6552	0.7816	0.964	1.401	0.1932	0.6025	0.5311	1.184	1.011	0.8483	0.3721
101926918	2.258	1.089	0.8904	2.042	1.164	1.348	1.571	1.636	1.739	2.491	1.973	1.696
645513	3.456	5.169	5.983	10.12	7.196	4.141	4.222	3.364	5.454	7.12	7.45	8.357
8654	0.1955	1.025	1.157	0.8957	0.6261	0.3531	0.305	0.2118	0.9264	1.117	0.4996	0.9847
105377396	0	0	0	0	0	0	0	0	0	0	0	0
105377397	0	0	0	0	0	0	0	0	0	0	0	0
101927007	0	0	0	0	0	0	0	0	0	0	0	0
100996694	0	0	0	0	0	0	0	0	0	0	0	0
4085	19.01	16.62	21.01	42.12	35.69	29.21	35.63	13.47	24.79	35.22	34.48	46.21
11107	0.3262	0.8709	0.564	1.105	0.9778	0.321	0.4681	0.3081	1.242	1.74	1.09	1.413
105377399	0	0.1403	0.04783	0.2065	0.05002	0.1655	0	0.04137	0.05339	0.3058	0.1817	0.3188
79625	1.101	0.3994	0.4525	1.143	1.166	1.06	0.9528	0.9641	1.54	1.811	0.587	0.9985
105377400	0	0	0	0	0	0	0	0	0	0	0	0
79931	0.3715	0.475	0.4163	6.814	5.805	0.8002	1.152	0.6401	1.162	2.021	2.401	3.171
84109	0.02249	0	0.0532	0.3732	0.1391	0	0.06624	0	0.1484	0.02835	0.2358	0.4306
107986309	0	0	0	0.06941	0	0	0	0	0	0	0	0
107986310	0	0	0	0	0	0	0	0	0	0	0	0
105377401	0	0	0	0	0	0	0	0	0	0	0	0
105377402	0	0	0	0	0.0265	0	0	0	0	0	0.06416	0
308	655.1	430.2	462.5	1356	1345	804.7	690.1	832.7	798.6	811	1018	999
132332	0	0	0	0	0	0	0	0	0	0	0	0
100192379	0	0	0	0	0	0	0	0	0	0	0	0
5393	11.19	13.81	21.48	65.52	55.57	19.16	21.98	13.02	24.78	37.36	36.32	67.55
890	32.66	30.65	34.68	71.82	62.56	44.54	40.16	26.91	62.57	73.28	52.11	74.71
55212	2.448	2.04	2.344	5.748	6.165	3.4	4.049	2.669	3.521	4.648	5.195	7.419
7222	0.05185	0.09598	0.01227	0.1853	0.05131	0.03183	0.05091	0.09548	0.178	0.4052	0.2019	0.1285
102724158	0	0	0	0	0	0	0	0	0	0	0	0
112268469	0.9413	0.7779	0.1591	1.631	0.8318	0.9632	0.7923	0.8255	0.7102	0.6781	0.4029	0.9846
84162	0.9162	0.701	0.6652	1.238	1.109	1.017	0.6093	0.5505	0.928	1.766	0.7261	1.392
132612	0	0	0	0	0	0	0	0	0	0	0	0
3558	0	0	0	0	0	0	0	0	0	0	0	0
59067	0	0.03159	0	0	0	0	0	0	0	0	0	0
100996941	0	0.02727	0	0	0	0	0	0	0.06225	0	0	0.02655
166379	1.855	1.259	0.907	2.526	2.142	1.468	1.214	1.113	0.9144	1.684	2.038	3.176
729338	1.124	1.463	0.9969	1.076	1.564	3.018	2.896	0.2874	0.5564	1.062	1.894	1.108
2247	2.804	10.26	12.4	29.72	24.88	6.966	6.953	3.162	11.59	13.23	28.62	41.13
11162	5.827	10.7	12.51	21.26	17.94	11.6	13.25	5.313	15.14	18.76	19.26	24.26
166378	0.2637	0.4746	0.2927	1.022	0.6565	0.2599	0.2653	0.2298	0.6018	0.7757	0.7023	0.8472
105377404	0.1778	0	0.6308	0	0	0.7276	0.1746	0	0.2347	0	0	0
10252	0.6769	0.5511	0.7414	0.5121	0.4962	0.6157	0.4924	0.3334	0.5627	0.6637	0.4131	0.1694
100189197	0	0	2.903	0	0	0	0	0	0	1.547	0	2.764
107986311	0	0	0	0	0	0	0	0	0	0	0	0
105377405	0	0	0	0	0	0	0	0	0	0	0	0
285419	0	0	0	0	0	0	0	0	0	0	0	0
105377407	0	0	0	0	0	0	0	0	0	0	0	0
105377406	0	0	0	0	0	0	0	0	0	0	0	0
105377408	0	0	0	0	0	0	0	0	0	0	0	0
101927087	0	0.1154	0	0.06368	0	0	0	0	0	0	0	0
57182	1.847	2.179	1.62	3.957	3.099	2.111	1.132	0.9033	3.402	3.646	2.254	3.288
79633	1.434	0.5113	0.693	0.8397	0.6548	1.078	0.5651	0.8201	1.649	1.775	0.5465	0.5673
100302267	0	0	0	0	0	0	0	0	0	0	0	0
101927109	0	0	0	0	0	0	0	0	0	0	0	0
105377409	0	0	0	0	0	0	0	0	0	0	0	0
105377410	0	0	0	0	0	0	0	0	0	0	0	0
105377411	0	0	0.3814	0	0	0.3299	0.6332	0	0	0.4065	0	0
102724210	0.02439	0	0	0	0	0	0	0	0	0	0	0
107986312	0	0	0	0	0	0	0	0	0	0	0	0
105377412	0	0	0	0	0	0	0	0	0	0	0	0
105377413	0	0	0	0	0	0	0.02389	0	0	0	0	0
27152	0.1626	0.1613	0.1855	0.4448	0.2946	0.1783	0.09694	0.09507	0.253	0.2855	0.2262	0.5495
83447	0	0	0	0	0	0	0	0	0	0	0	0
105377414	0	0	0	0	0	0	0	0	0	0	0	0
22824	1.261	1.056	1.166	3.136	2.86	0.8454	0.6974	0.519	1.569	1.571	1.433	2.571
10733	1.417	2.518	2.599	7.47	5.791	1.786	2.984	1.071	5.069	5.617	3.967	7.424
256471	2.575	1.499	2.005	5.855	5.16	2.942	2.35	2.125	2.962	3.833	4.555	7.244
80167	0.7021	0.8839	0.7084	1.872	1.137	1.268	0.8618	0.4014	1.363	1.575	1.175	1.686
55132	2.313	0.9538	1.095	4.167	3.882	3.616	2.627	1.876	1.166	2.079	2.974	3.146
10424	20.48	26.16	32.06	33.53	36.65	25.4	20.55	20.34	32.49	36.92	35.21	40.03
100507487	0.08536	0.1481	0.202	0	0.264	0	0.3353	0.04367	0.2818	0.3228	0.1279	0.1442
101927259	0	0.2179	0.07428	0	0	0	0.3699	0	0	0	0	0
79960	2.95	3.38	3.363	7.058	6.609	4.393	3.398	2.427	7.092	7.007	4.537	6.117
132320	1.186	1.619	1.787	3.754	2.785	1.785	1.852	1.058	2.651	3.528	1.868	2.319
132321	0.8745	1.306	1.532	1.795	1.342	0.9742	1.652	0.4304	1.695	2.582	1.409	2.831
105377416	0	0	0	0	0	0	0	0	0	0	0	0
105377417	0	0	0	0	0	0	0	0	0	0	0	0
101927282	0	0	0	0	0	0	0	0	0	0	0	0
107986313	0	0	0	0	0	0	0	0	0	0	0	0
105377418	0	0	0	0	0	0	0	0	0	0	0	0
105377420	0	0	0	0	0	0	0	0	0	0	0	0
105377422	0	0	0	0	0	0	0	0	0	0	0	0
105377423	0	0	0	0	0	0	0	0	0	0	0	0
105377424	0	0.8736	2.233	0	0	0.3863	2.224	0.3863	0	0	0	0
101927305	0	0	0	0	0	0	0	0	0	0	0	0
105377425	0	0	0	0	0	0	0	0	0	0	0	0
105377428	0	0	0	0	0	0	0	0	0	0	0	0
107986236	0	0	0	0	0	0	0	0	0	0	0	0
104355285	0	0	0	0	0	0	0	0	0	0	0	0
105377431	0	0	0	0	0	0	0	0	0	0	0	0
105377432	0	0	0	0	0	0	0	0	0	0	0	0
101927359	0.0313	0	0.03702	0.03995	0.1549	0.1281	0.06146	0	0.2479	0.07891	0	0.03525
57575	10.18	7.215	6.574	2.098	2.034	5.847	2.511	3.728	1.102	1.327	2.189	2.155
132430	0	0.1434	0.1741	0	0	0	0	0	0	0	0	0
105377434	0	0	0	0	0	0	0	0	0	0	0	0
105377436	0	0	0	0	0	0	0	0	0	0	0	0
105377438	0	0	0	0	0	0	0	0	0	0	0	0
105377437	0	0	0	0	0	0	0	0	0	0	0	0
105377439	0	0	0	0	0	0	0	0	0	0	0	0
100507528	0	0	0	0	0	0	0	0	0	0	0	0
105377441	0	0	0	0	0	0	0	0	0	0	0	0
729307	0.02798	0	0	0	0	0	0	0	0	0	0	0
105377442	0	0	0	0	0	0	0	0	0	0	0	0
54510	1.496	1.011	0.9284	0.6428	0.458	1.379	0.7271	0.3788	3.91	4.294	0.5545	0.3503
105377443	0.03902	0	0	0	0	0	0.03832	0	0	0	0	0
101927414	0.04757	0.01834	0	0.08097	0	0.146	0.09342	0.03244	0.1675	0	0	0.03572
107986314	0	0	0.03323	0	0	0.115	0	0	0.4451	0.2833	0	0
105377444	0	0	0	0	0	0	0	0	0	0	0	0
105377445	0	0	0	0	0	0	0	0	0	0	0	0
107986315	0	0	0	0	0	0	0	0	0	0	0	0
105377447	0	0	0	0	0	0	0	0	0	0	0	0
641365	0	0	0	0	0	0	0	0	0	0	0.06561	0
641364	0.3986	0.1537	0.247	3.659	2.301	0.4079	0.3355	0.07769	0.1253	0.2872	0.9384	2.181
23657	3.481	2.139	2.72	50.03	35.1	5.075	3.878	1.264	4.417	5.877	17.92	30.94
105377446	0	0	0	0	0	0	0	0	0	0	0	0
100874047	0	0	0	0	0	0	0	0	0	0	0	0
105377448	0	0	0	0	0	0	0	0	0	0	0	0
25819	46.25	5.835	6.552	17.71	13.98	45.39	25.82	32.99	8.918	9.537	12.41	9.891
1998	2.573	2.491	3.691	6.732	5.372	2.147	2.956	2.744	4.433	5.336	4.838	6.824
105379412	0	0	0	0	0	0	0	0	0	0	0	0
84709	3.465	2.004	3.671	1.29	1.607	4.21	2.764	2.437	1.334	2.639	1.081	0.9757
4717	44.93	44.6	45.1	55.89	57.69	60.17	51.29	48.34	55.88	58.87	58.84	63.08
80155	5.118	6.401	6.156	16.74	14.4	8.148	7.257	5.616	11.42	14.6	12.21	18.91
105377449	0	0	0	0.1538	0.149	0	0.05914	0	0.07952	0	0	0
107984036	0.1493	0.475	0.1325	0.0953	0.3232	0.3056	0.0733	0.07637	0.345	0.09411	0.2236	0.2102
83452	2.005	1.171	1.308	2.393	1.716	2.148	1.932	1.591	1.46	1.347	2.134	2.66
80854	10.57	11.41	12.57	40.86	32.03	12.87	9.12	7.265	20.71	25.1	19.99	30.93
105377451	0	0	0	0	0	0	0	0	0	0	0	0
105377622	0	0	0	0	0	0	0.02636	0	0	0	0	0.121
101927490	0	0	0	0	0.167	0	0	0	0	0	0.4044	0
4258	0.3333	0.9916	1.155	0.4255	0.2945	1.048	0.374	0.09743	0.3458	0.2401	0.1426	0.2145
55534	0.07745	0.1942	0.2596	0.1978	0.4152	0.3963	0.1648	0.1453	0.375	0.2766	0.174	0.4072
105377452	0	0	0	0	0	0	0	0	0	0	0	0
101927516	0	0	0	0	0	0	0	0	0	0	0	0
60592	11.23	12.88	14.08	26.19	19.75	15.57	28.38	9.203	13.74	18.87	17.28	28.05
100129858	0.3504	0.5068	0.4663	0.7269	1.463	1.748	3.054	1.076	1.099	0.6626	0.6561	1.135
1047	5.635	10.97	12.59	37.09	28.43	12.11	24.59	5.733	15	19.62	24.71	40.03
152586	0	0	0	0	0	0	0	0	0	0	0	0
255520	1.639	1.973	2.195	5.8	4.858	3.159	4.551	1.268	2.659	4.164	3.627	5.061
7350	0	0	0	0.03859	0	0.01546	0.01484	0.03092	0.01995	0	0	0.01702
23158	6.633	6.957	6.567	11.7	9.662	7.162	4.249	5.598	8.758	10.29	8.816	9.282
644962	0	0	0	0	0	0	0	0	0	0	0	0
57484	0.2471	0.3379	0.2746	0.153	0.09264	0.08429	0.04412	0.08428	0.2472	0.2077	0.2131	0.05905
27309	28.03	16.46	18.17	33.24	29.98	32.52	28.18	21.2	23.69	28.19	23.25	29.46
100507639	0	0	0	0	0	0	0.08464	0	0	0	0	0.1942
105377456	0	0	0	0	0	0	0	0	0	0	0	0
3600	1.377	1.231	2.702	2.676	2.013	1.825	1.966	1.024	2.478	2.445	3.749	2.255
8821	0.7149	1.53	1.482	1.708	1.588	0.3933	0.5133	0.291	2.263	2.064	0.6678	1.048
101927613	0	0	0	0	0	0	0	0	0	0	0	0
105377457	0	0	0	0	0	0	0	0	0	0	0	0
107986194	0	0	0	0	0	0.04536	0	0	0	0	0.0664	0.04994
105377623	0	0	0.2642	0	1.105	0.3429	0.4387	0.4571	1.032	0.704	0	0
84640	5.528	1.929	2.471	5.401	3.942	5.463	2.745	3.335	3.886	3.751	3.366	4.195
2549	0.4794	0.2444	0.3268	0.3268	0.3116	0.291	0.2673	0.1829	0.4238	0.6249	0.3104	0.3524
100423017	0	0	0	0	0	0	0	0	0	0	0	0
100128055	3.928	2.406	2.916	5.605	4.669	3.626	2.042	2.364	4.373	6.02	3.231	4.685
8467	8.403	5.38	6.746	14.62	12.13	10.97	6.007	6.5	11.61	15.75	8.761	14.07
441046	0	0	0	0	0	0	0	0	0	0	0	0
166752	0.05252	0.04557	0	0.01676	0	0	0	0	0	0	0	0
105377458	0	0	0	0	0	0	0	0	0	0	0	0
105377459	0	0	0	0	0	0	0	0	0	0	0	0
2996	0.04689	0	0.01849	0.01995	0.058	0.01599	0	0.03198	0	0.0197	0.02341	0.0176
101927636	0	0	0	0	0	0	0	0	0	0	0	0
2994	0	0	0.03675	0	0	0	0	0	0	0	0	0
105377460	0	0	0	0	0	0	0	0	0	0	0	0
2993	0	0	0.1102	0	0	0	0	0	0	0	0	0
107986317	0	0	0	0	0	0	0	0	0	0	0	0
105377461	0	0	0	0	0	0	0	0	0	0	0	0
105377462	0	0	0	0	0	0	0	0	0	0	0	0
646576	0	0	0	0.2989	0	0.07986	0	0	0.103	0	0	0
64399	0.01778	0	0	0	0.011	0.009096	0	0	0	0	0.01331	0
10393	5.477	4.796	5.616	13.74	11.53	9.627	14.26	6.175	5.701	7.772	8.108	12.41
6059	11.71	21.98	21.99	72.45	59.78	18.37	26.43	11.46	31.42	41.09	35.17	58.22
54726	3.924	3.464	4.174	9.978	7.103	4.376	3.034	4.255	6.621	8.168	5.621	9.214
105377465	0	0	0	0	0	0	0	0	0	0	0	0
105377466	0	0	0	0	0	0	0	0	0	0	0	0
4086	3.498	3.558	2.877	6.929	5.72	3.785	2.369	2.098	4.884	4.815	5.299	5.389
101927659	0	0	0	0	0	0	0	0	0	0	0	0
104326058	5.801	4.302	2.815	7.785	7.176	5.631	4.089	2.587	5.891	6	6.015	7.372
285422	0	0	0	0	0	0	0	0	0	0	0	0
105377467	0	0	0	0	0	0	0	0	0	0	0	0
166785	0.3549	0.379	0.1938	0.4531	0.4053	0.4191	0.3485	0.3771	0.3605	0.6195	0.409	0.3844
646603	0.1514	0.5755	0.6524	0.7455	0.5485	0.2102	0.09557	0.08851	0.9281	1.009	0.3887	0.5603
152485	0.3141	0.8891	1.208	1.296	1.152	0.2411	0.1267	0.2525	1.637	1.612	0.4621	0.9289
105377468	0	0	0	0	0	0	0	0	0	0	0	0
105377469	0	0	0	0	0	0	0	0	0	0	0	0
100505545	0	0	0	0	0	0	0	0	0	0	0	0
105377470	0	0	0	0	0.08933	0	0	0	0	0	0.05408	0
11157	6.02	8.37	8.787	17.01	17.79	9.709	11.93	5.763	11.9	13.09	17.19	17.23
345051	0.02234	0.2327	0.1057	0.05705	0.08293	0.06859	0.08776	0.04572	0	0	0.06694	0
84068	0.3337	0.3012	0.2763	1.116	0.8422	0.6352	0.3474	0.2936	0.282	0.488	0.4499	1.007
105377472	0	0	0	0.1033	0	0.02759	0	0	0	0	0	0.06074
102465837	0	0	0	0	0	0	0	0	0	0	0	0
5458	0	0	0	0	0	0	0	0	0	0	0	0.03165
83894	0.6035	0.07758	0.238	2.012	2.24	0.446	0.3951	0.343	0.664	0.3804	1.004	1.662
105377474	0	0	0	0.2953	0	0	0	0	0	0	0	0
105377473	0	0	0	0.1285	0.109	0	0	0	0.04985	0	0.1508	0.02835
105377475	0	0	0	0	0	0	0	0	0	0	0	0
105377476	0	0	0	0	0	0	0	0	0	0	0	0
100313938	0	0	0	0	0	0	0	0	0	0	0	0
1909	0.5433	0.2946	0.2611	0.3901	0.357	0.6949	0.4501	0.6948	0.6725	0.9417	0.8138	0.9753
105377478	0	0	0	0	0	0	0	0	0	0	0	0
105377477	0	0	0	0	0	0	0.0407	0	0	0	0	0
55751	13.02	6.148	7.884	22.38	17.96	13.22	10.13	10.65	12.17	16.92	15.06	19.96
90826	1.573	1.466	1.367	4.693	3.325	1.909	1.6	0.9972	2.39	2.791	2.503	4.298
79658	10.37	9.081	7.898	22.02	22.73	14.84	8.733	12.41	17.63	16	16.68	19.29
100616246	0	0	0	0	0	0	0	0	0	0	0	0
4306	0.346	0.3252	0.2942	1.518	1.645	0.4868	0.4884	0.2655	0.9993	1.268	0.6964	1.108
102724672	0	0	0	0	0	0	0	0	0	0	0	0
107986195	0.01997	0	0.02362	0.03399	0.03294	0.006811	0	0.02043	0.01758	0	0.02991	0.007498
105377483	0	0.05342	0	0	0	0	0.02267	0	0	0	0	0
105377481	0	0	0	0	0.02696	0.0223	0.0214	0	0	0	0.01632	0.01227
105377480	0	0	0	0	0	0	0	0	0	0	0	0
107986319	0	0	0	0	0	0	0	0	0	0	0	0
101927849	0	0	0	0	0	0	0	0	0	0	0	0
107986320	0	0	0	0	0	0	0	0	0	0	0	0
285423	0	0	0	0	0	0	0	0	0	0	0	0
105377479	0	0	0	0	0	0	0	0	0	0	0	0
166614	2.891	10.06	9.749	5.344	4.436	2.709	1.309	1.575	3.346	4.071	4.415	3.637
987	3.008	2.15	1.947	5.316	4.002	4.348	2.57	2.562	4.561	5.84	3.05	5.298
729558	0	0	0	0	0	0	0.09142	0	0	0	0	0
10586	0	0.04019	0	0	0	0	0.03411	0	0.1376	0	0	0
6189	925.7	766.1	852.9	1530	1565	1230	1776	1093	910	1110	1187	1316
114655	0	0	0	1.504	0	0	0	0	0	0	0	0
8944	5.437	17.3	22.51	39.91	50.44	6.954	10.68	4.172	19.74	35.98	26.47	48.99
152503	3.82	5.913	7.047	7.146	5.786	2.512	2.691	2.468	8.397	9.965	4.121	4.553
